Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,p53 signaling pathway,1/73,0.3068970331118836,0.6827283349716552,0,0,2.781705948372615,3.2858706369655613,CHEK1
KEGG_2021_Human,Inositol phosphate metabolism,1/73,0.3068970331118836,0.6827283349716552,0,0,2.781705948372615,3.2858706369655613,INPP5B
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,1/76,0.3172798893506643,0.6827283349716552,0,0,2.67003367003367,3.065121123308704,MGST3
KEGG_2021_Human,Pancreatic cancer,1/76,0.3172798893506643,0.6827283349716552,0,0,2.67003367003367,3.065121123308704,RPS6KB2
KEGG_2021_Human,Pertussis,1/76,0.3172798893506643,0.6827283349716552,0,0,2.67003367003367,3.065121123308704,TRAF6
KEGG_2021_Human,Leishmaniasis,1/77,0.3207065055587057,0.6827283349716552,0,0,2.6347687400318978,2.996335121708695,TRAF6
KEGG_2021_Human,Thermogenesis,2/232,0.3233415604981886,0.6827283349716552,0,0,1.7453416149068324,1.9705710590679104,RPS6KB2;ATP5ME
KEGG_2021_Human,Coronavirus disease,2/232,0.3233415604981886,0.6827283349716552,0,0,1.7453416149068324,1.9705710590679104,TRAF6;RSL24D1
KEGG_2021_Human,ErbB signaling pathway,1/85,0.3475134368660721,0.6827283349716552,0,0,2.382876382876383,2.5185858334956643,RPS6KB2
KEGG_2021_Human,Shigellosis,2/246,0.3488933393220386,0.6827283349716552,0,0,1.6440281030444963,1.7311435435085258,TRAF6;RPS6KB2
KEGG_2021_Human,Colorectal cancer,1/86,0.3507897886854045,0.6827283349716552,0,0,2.354723707664884,2.46673350535558,RPS6KB2
KEGG_2021_Human,Salmonella infection,2/249,0.3543299070983733,0.6827283349716552,0,0,1.6238122779476163,1.6847488521495495,TRAF6;VPS33A
KEGG_2021_Human,Small cell lung cancer,1/92,0.3701086437867988,0.6827283349716552,0,0,2.1988011988011986,2.185517547233266,TRAF6
KEGG_2021_Human,TGF-beta signaling pathway,1/94,0.3764209201158763,0.6827283349716552,0,0,2.1512979254914737,2.101919815261755,RPS6KB2
KEGG_2021_Human,IL-17 signaling pathway,1/94,0.3764209201158763,0.6827283349716552,0,0,2.1512979254914737,2.101919815261755,TRAF6
KEGG_2021_Human,Phosphatidylinositol signaling system,1/97,0.3857720948428521,0.6827283349716552,0,0,2.083754208754209,1.9847936202473104,INPP5B
KEGG_2021_Human,Choline metabolism in cancer,1/98,0.3888581963975129,0.6827283349716552,0,0,2.062168072477351,1.947801335478516,RPS6KB2
KEGG_2021_Human,mRNA surveillance pathway,1/98,0.3888581963975129,0.6827283349716552,0,0,2.062168072477351,1.947801335478516,SMG6
KEGG_2021_Human,Chagas disease,1/102,0.4010498423953424,0.6827283349716552,0,0,1.98009800980098,1.8091552855878603,TRAF6
KEGG_2021_Human,Longevity regulating pathway,1/102,0.4010498423953424,0.6827283349716552,0,0,1.98009800980098,1.8091552855878603,RPS6KB2
KEGG_2021_Human,Toll-like receptor signaling pathway,1/104,0.4070550586365517,0.6827283349716552,0,0,1.9414533686378344,1.7449915352070269,TRAF6
KEGG_2021_Human,Drug metabolism,1/108,0.4188872357630098,0.6827283349716552,0,0,1.8684980647597471,1.6258801725332537,MGST3
KEGG_2021_Human,Insulin resistance,1/108,0.4188872357630098,0.6827283349716552,0,0,1.8684980647597471,1.6258801725332537,RPS6KB2
KEGG_2021_Human,HIF-1 signaling pathway,1/109,0.4218085691393649,0.6827283349716552,0,0,1.851103628881407,1.5978794932003777,RPS6KB2
KEGG_2021_Human,Toxoplasmosis,1/112,0.4304856163806702,0.6827283349716552,0,0,1.8008008008008007,1.517789408820894,TRAF6
KEGG_2021_Human,MAPK signaling pathway,2/294,0.4336474073221412,0.6827283349716552,0,0,1.3704221414593234,1.145019904936257,TRAF6;ECSIT
KEGG_2021_Human,Sphingolipid signaling pathway,1/119,0.450233917137087,0.6827283349716552,0,0,1.6933744221879816,1.3512924945163796,DEGS1
KEGG_2021_Human,Neurotrophin signaling pathway,1/119,0.450233917137087,0.6827283349716552,0,0,1.6933744221879816,1.3512924945163796,TRAF6
KEGG_2021_Human,AMPK signaling pathway,1/120,0.4529991952356669,0.6827283349716552,0,0,1.6790595025889143,1.3295883355209954,RPS6KB2
KEGG_2021_Human,MicroRNAs in cancer,2/310,0.4606241899730713,0.6827283349716552,0,0,1.2981712165385637,1.006306983802624,KIF23;BMI1
KEGG_2021_Human,Cell cycle,1/124,0.4639232772068564,0.6827283349716552,0,0,1.6241274533957462,1.2473885010387038,CHEK1
KEGG_2021_Human,Osteoclast differentiation,1/127,0.4719743392071369,0.6827283349716552,0,0,1.5852172518839185,1.1902297169988545,TRAF6
KEGG_2021_Human,Oxidative phosphorylation,1/133,0.487719053875974,0.6827283349716552,0,0,1.512702785430058,1.0861444222602046,ATP5ME
KEGG_2021_Human,Pathways in cancer,3/531,0.4978668799899615,0.6827283349716552,0,0,1.1347235238987816,0.7913817701193856,TRAF6;MGST3;RPS6KB2
KEGG_2021_Human,Apelin signaling pathway,1/137,0.4979563925252978,0.6827283349716552,0,0,1.467914438502674,1.0234927306951356,RPS6KB2
KEGG_2021_Human,Yersinia infection,1/137,0.4979563925252978,0.6827283349716552,0,0,1.467914438502674,1.0234927306951356,TRAF6
KEGG_2021_Human,Insulin signaling pathway,1/137,0.4979563925252978,0.6827283349716552,0,0,1.467914438502674,1.0234927306951356,RPS6KB2
KEGG_2021_Human,Fluid shear stress and atherosclerosis,1/139,0.502998845735877,0.6827283349716552,0,0,1.4464939247547943,0.993983474661611,MGST3
KEGG_2021_Human,Measles,1/139,0.502998845735877,0.6827283349716552,0,0,1.4464939247547943,0.993983474661611,TRAF6
KEGG_2021_Human,Ubiquitin mediated proteolysis,1/140,0.5055012372413341,0.6827283349716552,0,0,1.4360148245040332,0.9796561960455776,TRAF6
KEGG_2021_Human,Apoptosis,1/142,0.5104686592356167,0.6827283349716552,0,0,1.4155025431621175,0.9518207634132154,CTSW
KEGG_2021_Human,Breast cancer,1/147,0.5226721271590139,0.6827283349716552,0,0,1.366680503666805,0.8867035673377484,RPS6KB2
KEGG_2021_Human,Cell adhesion molecules,1/148,0.5250764322021929,0.6827283349716552,0,0,1.357314643028929,0.874397623216168,NECTIN1
KEGG_2021_Human,Gastric cancer,1/149,0.5274687471502818,0.6827283349716552,0,0,1.348075348075348,0.8623175106205572,RPS6KB2
KEGG_2021_Human,mTOR signaling pathway,1/154,0.5392525329667543,0.6827283349716552,0,0,1.3036904997689311,0.8051218322041944,RPS6KB2
KEGG_2021_Human,Cellular senescence,1/156,0.5438841666005395,0.6827283349716552,0,0,1.2867383512544803,0.7836480831514409,CHEK1
KEGG_2021_Human,Hepatitis C,1/157,0.5461826679773242,0.6827283349716552,0,0,1.2784252784252783,0.7731939126941498,TRAF6
KEGG_2021_Human,Hepatitis B,1/162,0.557504289374834,0.6882769004627579,0,0,1.238408934061108,0.7235838652550021,TRAF6
KEGG_2021_Human,Tuberculosis,1/180,0.5959948895695214,0.7043115949115522,0,0,1.1128604480559787,0.57593108520923,TRAF6
KEGG_2021_Human,NOD-like receptor signaling pathway,1/181,0.5980332540921672,0.7043115949115522,0,0,1.10662177328844,0.5689241221993853,TRAF6
KEGG_2021_Human,Axon guidance,1/182,0.6000614365231335,0.7043115949115522,0,0,1.1004520341536916,0.5620264226281814,LIMK2
KEGG_2021_Human,Alcoholism,1/186,0.6080733489730797,0.7043115949115522,0,0,1.0764400764400763,0.5354856269608474,HDAC6
KEGG_2021_Human,RNA transport,1/186,0.6080733489730797,0.7043115949115522,0,0,1.0764400764400763,0.5354856269608474,ELAC2
KEGG_2021_Human,Neutrophil extracellular trap formation,1/189,0.6139778143964273,0.7043115949115522,0,0,1.0591016548463357,0.5166260638484753,HDAC6
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.6197942035221659,0.7043115949115522,0,0,1.042307895711037,0.4986065202419767,BMI1
KEGG_2021_Human,Epstein-Barr virus infection,1/202,0.6385626197623779,0.7174860896206494,0,0,0.989949243680587,0.4440274137168498,TRAF6
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.6615963365459056,0.7265073325721662,0,0,0.9291985273293684,0.3838516073758758,TRAF6
KEGG_2021_Human,Regulation of actin cytoskeleton,1/218,0.6667018973168327,0.7265073325721662,0,0,0.916212819438626,0.371443913003097,LIMK2
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.6683867459663929,0.7265073325721662,0,0,0.9119636734315634,0.3674195049496875,CHEK1
KEGG_2021_Human,Human cytomegalovirus infection,1/225,0.6783202133943429,0.7293765735423041,0,0,0.8872655122655123,0.344379519525088,RPS6KB2
KEGG_2021_Human,Parkinson disease,1/249,0.7151926743766817,0.7494760127990218,0,0,0.8004235907461714,0.2683046273648528,SEPTIN5
KEGG_2021_Human,Herpes simplex virus 1 infection,2/498,0.7152789359878394,0.7494760127990218,0,0,0.7983870967741935,0.2675256977270288,TRAF6;NECTIN1
KEGG_2021_Human,Endocytosis,1/252,0.7194969722870609,0.7494760127990218,0,0,0.7907360457161254,0.2603126474157279,TRAF6
KEGG_2021_Human,Human papillomavirus infection,1/331,0.8123207794376563,0.8374441025130477,0,0,0.5990205081114172,0.1245123838049599,RPS6KB2
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.8330931306732685,0.8498976205415517,0,0,0.5593327038086245,0.1021396564084433,RPS6KB2
KEGG_2021_Human,Amyotrophic lateral sclerosis,1/364,0.8413986443361361,0.8498976205415517,0,0,0.5436458246375602,0.0938820447069887,HDAC6
KEGG_2021_Human,Pathways of neurodegeneration,1/475,0.9101562029090008,0.9101562029090008,0,0,0.4139709329582747,0.0389708273149979,SEPTIN5
