Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,"positive regulation of gene expression, epigenetic (GO:0045815)",3/57,0.0029180959475417,0.1574150647257223,0,0,11.36655211912944,66.3445636168701,ZMIZ1;CHEK1;POLR2K
GO_Biological_Process_2021,regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315),2/17,0.0032052883489498,0.1638071045700175,0,0,27.05442176870748,155.3722787250682,WASF2;CORO1B
GO_Biological_Process_2021,histone H4-K16 acetylation (GO:0043984),2/19,0.0040040456388033,0.194396415763902,0,0,23.869147659063625,131.7684366549516,PHF20;MSL2
GO_Biological_Process_2021,negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),3/66,0.0044181514367396,0.1957226978162502,0,0,9.738340697103585,52.80161336369526,CHEK1;PSME4;AURKA
GO_Biological_Process_2021,maintenance of protein location in nucleus (GO:0051457),2/20,0.004434499847536,0.1957226978162502,0,0,22.54195011337869,122.13995997533476,SP100;ARL2
GO_Biological_Process_2021,negative regulation of intracellular protein transport (GO:0090317),2/23,0.0058476195920622,0.2460450027451645,0,0,19.318756073858115,99.33164622370634,SP100;RAB23
GO_Biological_Process_2021,regulation of stress fiber assembly (GO:0051492),3/74,0.006081441880416,0.2460450027451645,0,0,8.637578045593147,44.07335823715741,CD47;RHOC;WASF2
GO_Biological_Process_2021,intracellular protein transport (GO:0006886),6/336,0.0068396057781189,0.2493904280555292,0,0,3.7852998065764014,18.869814863965747,HERC2;RAB23;RABL3;SNX8;RAB6B;STX10
GO_Biological_Process_2021,chaperone cofactor-dependent protein refolding (GO:0051085),2/26,0.0074389947886241,0.2493904280555292,0,0,16.901360544217688,82.83389842043363,HSPA1L;HSPA2
GO_Biological_Process_2021,cellular response to unfolded protein (GO:0034620),2/27,0.0080081065105895,0.2493904280555292,0,0,16.224489795918366,78.32049478663112,HSPA1L;HSPA2
GO_Biological_Process_2021,regulation of calcium-mediated signaling (GO:0050848),2/28,0.008596207471144,0.2493904280555292,0,0,15.599686028257455,74.19887958363982,TRAT1;PLCG2
GO_Biological_Process_2021,anaphase-promoting complex-dependent catabolic process (GO:0031145),3/84,0.0086241691044038,0.2493904280555292,0,0,7.567392134402444,35.9692273171892,PSME4;UBE2E1;AURKA
GO_Biological_Process_2021,"retrograde transport, endosome to Golgi (GO:0042147)",3/88,0.0097909960306668,0.2493904280555292,0,0,7.209824135839903,33.35475235562723,RAB6B;SNX8;STX10
GO_Biological_Process_2021,synaptic vesicle cycle (GO:0099504),2/30,0.0098285778207101,0.2493904280555292,0,0,14.48396501457726,66.95156387938638,SNAPIN;VAMP2
GO_Biological_Process_2021,cellular protein-containing complex assembly (GO:0034622),4/168,0.0100885444451347,0.2493904280555292,0,0,5.014227642276423,23.047168851593973,EIF4H;ARL2;PIK3C2A;VAMP2
GO_Biological_Process_2021,'de novo' posttranslational protein folding (GO:0051084),2/31,0.0104724512850622,0.2493904280555292,0,0,13.983814215341308,63.75230908786907,HSPA1L;HSPA2
GO_Biological_Process_2021,cellular response to topologically incorrect protein (GO:0035967),2/32,0.0111345221222248,0.2493904280555292,0,0,13.517006802721088,60.79550767481704,HSPA1L;HSPA2
GO_Biological_Process_2021,positive regulation of lamellipodium organization (GO:1902745),2/32,0.0111345221222248,0.2493904280555292,0,0,13.517006802721088,60.79550767481704,WASF2;CORO1B
GO_Biological_Process_2021,glycerophospholipid biosynthetic process (GO:0046474),4/177,0.0120387223604824,0.2493904280555292,0,0,4.751204238921002,20.99855035141584,AGPAT5;IMPA1;PLCG2;PIK3C2A
GO_Biological_Process_2021,protein insertion into membrane (GO:0051205),2/34,0.0125124802245355,0.2493904280555292,0,0,12.67091836734694,55.51165721021778,SEC61G;VAMP2
GO_Biological_Process_2021,RNA splicing (GO:0008380),3/98,0.0130939766052085,0.2493904280555292,0,0,6.447639717851329,27.954405817650997,PPP2CA;PRPF18;ZCRB1
GO_Biological_Process_2021,negative regulation of epithelial cell migration (GO:0010633),2/35,0.0132279832722483,0.2493904280555292,0,0,12.286332714904145,53.14355844722063,SP100;SVBP
GO_Biological_Process_2021,positive regulation of cell cycle G1/S phase transition (GO:1902808),2/35,0.0132279832722483,0.2493904280555292,0,0,12.286332714904145,53.14355844722063,CCND3;PLCG2
GO_Biological_Process_2021,regulation of microtubule cytoskeleton organization (GO:0070507),2/37,0.0147110875878218,0.2493904280555292,0,0,11.583090379008746,48.87083992538764,SKA3;SKA2
GO_Biological_Process_2021,regulation of transport (GO:0051049),2/37,0.0147110875878218,0.2493904280555292,0,0,11.583090379008746,48.87083992538764,TRAT1;VAMP2
GO_Biological_Process_2021,protein insertion into ER membrane (GO:0045048),2/37,0.0147110875878218,0.2493904280555292,0,0,11.583090379008746,48.87083992538764,SEC61G;VAMP2
GO_Biological_Process_2021,regulation of mitotic cell cycle phase transition (GO:1901990),4/188,0.0147315237769189,0.2493904280555292,0,0,4.464673913043479,18.83094807547964,CEP57;PSME4;UBE2E1;AURKA
GO_Biological_Process_2021,negative regulation of endothelial cell migration (GO:0010596),2/38,0.0154783132235365,0.2493904280555292,0,0,11.260770975056689,46.9384448645158,SP100;SVBP
GO_Biological_Process_2021,regulation of T cell differentiation (GO:0045580),2/39,0.0162624064321538,0.2493904280555292,0,0,10.955874241588528,45.126141525786544,CD2;ZMIZ1
GO_Biological_Process_2021,synaptic vesicle exocytosis (GO:0016079),2/40,0.0170631829128301,0.2493904280555292,0,0,10.66702470461869,43.42366746060685,SNAPIN;VAMP2
GO_Biological_Process_2021,phosphatidylinositol metabolic process (GO:0046488),3/112,0.0186665018739365,0.2493904280555292,0,0,5.615530123900501,22.35556415568353,IMPA1;PLCG2;PIK3C2A
GO_Biological_Process_2021,regulation of double-strand break repair (GO:2000779),2/42,0.0187140554000922,0.2493904280555292,0,0,10.13265306122449,40.31256172341721,CHEK1;WRAP53
GO_Biological_Process_2021,signal release from synapse (GO:0099643),2/43,0.0195637897091908,0.2493904280555292,0,0,9.885017421602788,38.888398778373954,SNAPIN;VAMP2
GO_Biological_Process_2021,spermatid development (GO:0007286),2/43,0.0195637897091908,0.2493904280555292,0,0,9.885017421602788,38.888398778373954,CEP57;YTHDC2
GO_Biological_Process_2021,natural killer cell activation (GO:0030101),2/43,0.0195637897091908,0.2493904280555292,0,0,9.885017421602788,38.888398778373954,CD2;RABL3
GO_Biological_Process_2021,neurotransmitter secretion (GO:0007269),2/44,0.0204294838615153,0.2493904280555292,0,0,9.649173955296405,37.54277574025534,SNAPIN;VAMP2
GO_Biological_Process_2021,positive regulation of stress fiber assembly (GO:0051496),2/44,0.0204294838615153,0.2493904280555292,0,0,9.649173955296405,37.54277574025534,CD47;RHOC
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),3/118,0.0213987474323764,0.2493904280555292,0,0,5.3209323173464815,20.455913996227693,PPP2CA;SNAPIN;AURKA
GO_Biological_Process_2021,regulation of double-strand break repair via homologous recombination (GO:0010569),2/46,0.0222080432575084,0.2493904280555292,0,0,9.20964749536178,35.063897787087264,CHEK1;WRAP53
GO_Biological_Process_2021,polyol metabolic process (GO:0019751),2/47,0.0231205576171507,0.2493904280555292,0,0,9.004535147392291,33.92038210413699,IMPA1;PLCG2
GO_Biological_Process_2021,regulation of T cell activation (GO:0050863),2/47,0.0231205576171507,0.2493904280555292,0,0,9.004535147392291,33.92038210413699,CD2;CD47
GO_Biological_Process_2021,regulation of interleukin-10 production (GO:0032653),2/48,0.0240483300532171,0.2493904280555292,0,0,8.808340727595386,32.83476119194659,PLCG2;CD47
GO_Biological_Process_2021,Golgi to plasma membrane transport (GO:0006893),2/48,0.0240483300532171,0.2493904280555292,0,0,8.808340727595386,32.83476119194659,EXOC8;VAMP2
GO_Biological_Process_2021,histone H4 acetylation (GO:0043967),2/48,0.0240483300532171,0.2493904280555292,0,0,8.808340727595386,32.83476119194659,PHF20;MSL2
GO_Biological_Process_2021,inositol phosphate metabolic process (GO:0043647),2/48,0.0240483300532171,0.2493904280555292,0,0,8.808340727595386,32.83476119194659,IMPA1;PLCG2
GO_Biological_Process_2021,regulation of tumor necrosis factor production (GO:0032680),3/124,0.0243385983169026,0.2493904280555292,0,0,5.055550822186248,18.78486863700217,CD2;PLCG2;CD47
GO_Biological_Process_2021,ADP transport (GO:0015866),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,SLC25A4
GO_Biological_Process_2021,quinone catabolic process (GO:1901662),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,NQO2
GO_Biological_Process_2021,regulation of dendritic cell cytokine production (GO:0002730),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,PLCG2
GO_Biological_Process_2021,regulation of Fc-gamma receptor signaling pathway involved in phagocytosis (GO:1905449),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,CD47
GO_Biological_Process_2021,nuclear retention of pre-mRNA at the site of transcription (GO:0071033),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,PRPF18
GO_Biological_Process_2021,regulation of mitophagy (GO:1901524),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,SLC25A4
GO_Biological_Process_2021,oocyte development (GO:0048599),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,YTHDC2
GO_Biological_Process_2021,positive regulation by host of viral genome replication (GO:0044829),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,YTHDC2
GO_Biological_Process_2021,gamma-aminobutyric acid metabolic process (GO:0009448),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,ABAT
GO_Biological_Process_2021,glucose import across plasma membrane (GO:0098708),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,SLC2A3
GO_Biological_Process_2021,response to prostaglandin (GO:0034694),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,AKR1C3
GO_Biological_Process_2021,positive regulation of leukocyte mediated immunity (GO:0002705),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,PLCG2
GO_Biological_Process_2021,RNA localization to Cajal body (GO:0090670),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,WRAP53
GO_Biological_Process_2021,scaRNA localization to Cajal body (GO:0090666),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,WRAP53
GO_Biological_Process_2021,spliceosomal conformational changes to generate catalytic conformation (GO:0000393),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,PRPF18
GO_Biological_Process_2021,membrane raft distribution (GO:0031580),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,CD2
GO_Biological_Process_2021,monocyte extravasation (GO:0035696),1/5,0.0247535287182936,0.2493904280555292,0,0,50.24242424242424,185.83603697375267,CD47
GO_Biological_Process_2021,cellular defense response (GO:0006968),2/49,0.0249911884332231,0.2493904280555292,0,0,8.620495006513243,31.803005852102093,TRAT1;RAB23
GO_Biological_Process_2021,response to unfolded protein (GO:0006986),2/49,0.0249911884332231,0.2493904280555292,0,0,8.620495006513243,31.803005852102093,HSPA1L;HSPA2
GO_Biological_Process_2021,positive regulation of reactive oxygen species metabolic process (GO:2000379),2/49,0.0249911884332231,0.2493904280555292,0,0,8.620495006513243,31.803005852102093,PLCG2;AKR1C3
GO_Biological_Process_2021,mitotic cytokinesis (GO:0000281),2/49,0.0249911884332231,0.2493904280555292,0,0,8.620495006513243,31.803005852102093,USP8;RHOC
GO_Biological_Process_2021,phosphatidylinositol biosynthetic process (GO:0006661),3/126,0.0253646928571546,0.2493904280555292,0,0,4.972843852149862,18.272203113433356,IMPA1;PLCG2;PIK3C2A
GO_Biological_Process_2021,regulation of interleukin-12 production (GO:0032655),2/51,0.0269214810715392,0.2493904280555292,0,0,8.26780508121616,29.886716110404755,PLCG2;CD47
GO_Biological_Process_2021,positive regulation of actin filament bundle assembly (GO:0032233),2/51,0.0269214810715392,0.2493904280555292,0,0,8.26780508121616,29.886716110404755,CD47;RHOC
GO_Biological_Process_2021,regulation of DNA replication (GO:0006275),2/53,0.0289100845392208,0.2493904280555292,0,0,7.942777110844338,28.14574537420548,PPP2CA;GMNN
GO_Biological_Process_2021,negative regulation of Arp2/3 complex-mediated actin nucleation (GO:0034316),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,CORO1B
GO_Biological_Process_2021,protein-DNA complex subunit organization (GO:0071824),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,MCM3AP
GO_Biological_Process_2021,protein-DNA covalent cross-linking repair (GO:0106300),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,TEX264
GO_Biological_Process_2021,negative regulation of cell size (GO:0045792),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,AKT1S1
GO_Biological_Process_2021,negative regulation of vitamin metabolic process (GO:0046137),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,AKR1C3
GO_Biological_Process_2021,"pentose-phosphate shunt, non-oxidative branch (GO:0009052)",1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,SHPK
GO_Biological_Process_2021,regulation of protein lipidation (GO:1903059),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,RABL3
GO_Biological_Process_2021,hexose import across plasma membrane (GO:0140271),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,SLC2A3
GO_Biological_Process_2021,positive regulation of I-kappaB phosphorylation (GO:1903721),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,PLCG2
GO_Biological_Process_2021,ISG15-protein conjugation (GO:0032020),1/6,0.0296309633944118,0.2493904280555292,0,0,40.19191919191919,141.432767389918,UBE2E1
GO_Biological_Process_2021,regulation of cellular macromolecule biosynthetic process (GO:2000112),6/468,0.0300517445936971,0.2493904280555292,0,0,2.6855484940591325,9.4124031834598,PPP2CA;ACTR5;GMNN;RABL3;SPIN1;ZBED1
GO_Biological_Process_2021,ceramide metabolic process (GO:0006672),2/55,0.0309556684055239,0.2493904280555292,0,0,7.642279553330766,26.55844340345009,PPP2CA;DEGS1
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),5/350,0.0311828489861485,0.2493904280555292,0,0,2.9832189168573606,10.345466241018476,HERC2;CHEK1;PSME4;CENPS;UNG
GO_Biological_Process_2021,negative regulation of cell cycle G2/M phase transition (GO:1902750),2/57,0.03305692249429,0.2493904280555292,0,0,7.363636363636363,25.106496966632545,PSME4;AURKA
GO_Biological_Process_2021,regulation of mitotic nuclear division (GO:0007088),2/57,0.03305692249429,0.2493904280555292,0,0,7.363636363636363,25.106496966632545,CHEK1;AURKA
GO_Biological_Process_2021,mitochondrial respiratory chain complex I assembly (GO:0032981),2/58,0.0341280219187038,0.2493904280555292,0,0,7.231778425655976,24.426318589638807,NDUFS4;TMEM126A
GO_Biological_Process_2021,NADH dehydrogenase complex assembly (GO:0010257),2/58,0.0341280219187038,0.2493904280555292,0,0,7.231778425655976,24.426318589638807,NDUFS4;TMEM126A
GO_Biological_Process_2021,aspartate transmembrane transport (GO:0015810),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,SLC25A22
GO_Biological_Process_2021,negative regulation of protein import (GO:1904590),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,RAB23
GO_Biological_Process_2021,negative regulation of protein import into nucleus (GO:0042308),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,RAB23
GO_Biological_Process_2021,cellular response to platelet-derived growth factor stimulus (GO:0036120),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,CORO1B
GO_Biological_Process_2021,regulation of histamine secretion by mast cell (GO:1903593),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,VAMP2
GO_Biological_Process_2021,regulation of I-kappaB phosphorylation (GO:1903719),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,PLCG2
GO_Biological_Process_2021,regulation of ketone biosynthetic process (GO:0010566),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,AKR1C3
GO_Biological_Process_2021,regulation of metallopeptidase activity (GO:1905048),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,SVBP
GO_Biological_Process_2021,regulation of microtubule binding (GO:1904526),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,PPP2CA
GO_Biological_Process_2021,response to lead ion (GO:0010288),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,PPP2CA
GO_Biological_Process_2021,positive regulation of interleukin-23 production (GO:0032747),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,PLCG2
GO_Biological_Process_2021,positive regulation of lamellipodium morphogenesis (GO:2000394),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,CORO1B
GO_Biological_Process_2021,positive regulation of lymphocyte apoptotic process (GO:0070230),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,PDCD1
GO_Biological_Process_2021,"posttranslational protein targeting to membrane, translocation (GO:0031204)",1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,SEC61G
GO_Biological_Process_2021,negative regulation by host of viral genome replication (GO:0044828),1/7,0.0344842492004146,0.2493904280555292,0,0,33.49158249158249,112.77461836050252,ZBED1
GO_Biological_Process_2021,apical junction assembly (GO:0043297),2/60,0.0363103684614095,0.2493904280555292,0,0,6.9817030260380015,23.148897224333663,ARL2;RHOC
GO_Biological_Process_2021,B cell differentiation (GO:0030183),2/61,0.0374213004237331,0.2493904280555292,0,0,6.863023175371843,22.54856700617945,RABL3;PLCG2
GO_Biological_Process_2021,regulation of G2/M transition of mitotic cell cycle (GO:0010389),3/149,0.038811618827442,0.2493904280555292,0,0,4.184578449371558,13.595844448680904,CEP57;PSME4;AURKA
GO_Biological_Process_2021,negative regulation of mitotic nuclear division (GO:0045839),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,CHEK1
GO_Biological_Process_2021,depyrimidination (GO:0045008),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,UNG
GO_Biological_Process_2021,DNA damage induced protein phosphorylation (GO:0006975),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,CHEK1
GO_Biological_Process_2021,regulation of nitric oxide metabolic process (GO:0080164),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,CD47
GO_Biological_Process_2021,phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,PIK3C2A
GO_Biological_Process_2021,positive regulation of Arp2/3 complex-mediated actin nucleation (GO:2000601),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,WASF2
GO_Biological_Process_2021,positive regulation of dendritic cell cytokine production (GO:0002732),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,PLCG2
GO_Biological_Process_2021,somatic hypermutation of immunoglobulin genes (GO:0016446),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,MCM3AP
GO_Biological_Process_2021,methionine metabolic process (GO:0006555),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,MAT1A
GO_Biological_Process_2021,tubulin complex assembly (GO:0007021),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,ARL2
GO_Biological_Process_2021,vascular associated smooth muscle contraction (GO:0014829),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,PIK3C2A
GO_Biological_Process_2021,natural killer cell differentiation (GO:0001779),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,RABL3
GO_Biological_Process_2021,negative regulation of actin nucleation (GO:0051126),1/8,0.0393135041520565,0.2493904280555292,0,0,28.705627705627705,92.8967850071638,CORO1B
GO_Biological_Process_2021,actin filament organization (GO:0007015),3/152,0.0407863209421978,0.2493904280555292,0,0,4.099702483913374,13.116623076227349,GAS2;RHOC;CORO1B
GO_Biological_Process_2021,pre-replicative complex assembly (GO:0036388),2/64,0.0408312655246501,0.2493904280555292,0,0,6.529953917050691,20.88479849248963,GMNN;PSME4
GO_Biological_Process_2021,positive regulation of Wnt signaling pathway (GO:0030177),3/153,0.041455697866359,0.2493904280555292,0,0,4.072164948453608,12.962230181254323,USP8;PSME4;SPIN1
GO_Biological_Process_2021,regulation of protein localization (GO:0032880),2/66,0.0431673525667949,0.2493904280555292,0,0,6.325255102040816,19.87819449312978,USP8;STX10
GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),2/66,0.0431673525667949,0.2493904280555292,0,0,6.325255102040816,19.87819449312978,CCND3;CHEK1
GO_Biological_Process_2021,regulation of signal transduction by p53 class mediator (GO:1901796),3/156,0.0434970843589142,0.2493904280555292,0,0,3.9917121487770366,12.514262555258686,PHF20;CHEK1;AURKA
GO_Biological_Process_2021,negative regulation of necroptotic process (GO:0060546),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,SLC25A4
GO_Biological_Process_2021,regulation of interleukin-23 production (GO:0032667),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,PLCG2
GO_Biological_Process_2021,regulation of mitotic centrosome separation (GO:0046602),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,CHEK1
GO_Biological_Process_2021,endothelial cell chemotaxis (GO:0035767),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,CORO1B
GO_Biological_Process_2021,positive regulation of autophagy of mitochondrion (GO:1903599),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,SLC25A4
GO_Biological_Process_2021,positive regulation of chromatin binding (GO:0035563),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,GMNN
GO_Biological_Process_2021,regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,CD47
GO_Biological_Process_2021,response to type I interferon (GO:0034340),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,SP100
GO_Biological_Process_2021,positive regulation of macrophage cytokine production (GO:0060907),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,PLCG2
GO_Biological_Process_2021,inositol metabolic process (GO:0006020),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,IMPA1
GO_Biological_Process_2021,ketone biosynthetic process (GO:0042181),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,AKR1C3
GO_Biological_Process_2021,L-ascorbic acid metabolic process (GO:0019852),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,SLC2A3
GO_Biological_Process_2021,unsaturated fatty acid biosynthetic process (GO:0006636),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,DEGS1
GO_Biological_Process_2021,progesterone metabolic process (GO:0042448),1/9,0.0441188457824273,0.2493904280555292,0,0,25.116161616161616,78.3842312444799,AKR1C3
GO_Biological_Process_2021,anion transmembrane transport (GO:0098656),2/67,0.0443537761760118,0.2493904280555292,0,0,6.227629513343799,19.402537395096388,SLC25A4;SLC25A22
GO_Biological_Process_2021,T cell receptor signaling pathway (GO:0050852),3/158,0.0448855915053094,0.2493904280555292,0,0,3.939807116727636,12.227736804285344,TRAT1;PSME4;PLCG2
GO_Biological_Process_2021,protein deubiquitination (GO:0016579),4/267,0.04506717027246,0.2493904280555292,0,0,3.111058301647655,9.64304013658143,USP8;INO80E;ACTR5;PSME4
