Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Cell adhesion molecules,2/148,0.1692391088589375,0.6261302303962211,0,0,2.761252446183953,4.905206802489739,PDCD1;F11R
KEGG_2021_Human,Spliceosome,2/150,0.1727913280938574,0.6261302303962211,0,0,2.7236624379481524,4.7818540898178,HSPA6;SLU7
KEGG_2021_Human,Primary immunodeficiency,1/38,0.1735806579316256,0.6261302303962211,0,0,5.422604422604422,9.495592558231127,UNG
KEGG_2021_Human,Basal transcription factors,1/45,0.2021326772791743,0.6971491366114057,0,0,4.558310376492194,7.287967841732019,TAF4
KEGG_2021_Human,Tight junction,2/169,0.2070740009736848,0.6971491366114057,0,0,2.4114627887082976,3.797279950054776,PRKCI;F11R
KEGG_2021_Human,Cysteine and methionine metabolism,1/50,0.2219269115603851,0.7054370312547646,0,0,4.092145949288806,6.1603458876211565,MAT1A
KEGG_2021_Human,Fanconi anemia pathway,1/54,0.2374116024468537,0.7054370312547646,0,0,3.7825424051839143,5.43914439332398,CENPS
KEGG_2021_Human,Legionellosis,1/57,0.2488245414130006,0.7054370312547646,0,0,3.5793650793650795,4.978922896997587,HSPA6
KEGG_2021_Human,Endometrial cancer,1/58,0.2525911479606718,0.7054370312547646,0,0,3.5163919900762006,4.8384959983786695,ILK
KEGG_2021_Human,Cytosolic DNA-sensing pathway,1/63,0.2711455282609312,0.7054370312547646,0,0,3.231997393287716,4.218078497375417,POLR2K
KEGG_2021_Human,Acute myeloid leukemia,1/67,0.2856600898087258,0.7054370312547646,0,0,3.0355065809611266,3.8033460819667058,RPS6KB2
KEGG_2021_Human,Human immunodeficiency virus 1 infection,2/212,0.2864598377883567,0.7054370312547646,0,0,1.913508260447036,2.392185621773637,GNGT2;RPS6KB2
KEGG_2021_Human,Mitophagy,1/68,0.2892437892552286,0.7054370312547646,0,0,2.990049751243781,3.709113016933223,USP8
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,1/70,0.2963578762035246,0.7054370312547646,0,0,2.9030888596105986,3.530700422312052,F11R
KEGG_2021_Human,Adherens junction,1/71,0.2998884383134025,0.7054370312547646,0,0,2.8614718614718613,3.446198601550195,WASF2
KEGG_2021_Human,PPAR signaling pathway,1/74,0.3103752378928968,0.7054370312547646,0,0,2.74346201743462,3.209777224050686,ILK
KEGG_2021_Human,Human cytomegalovirus infection,2/225,0.310472504438317,0.7054370312547646,0,0,1.800768737988469,2.106287043338685,GNGT2;RPS6KB2
KEGG_2021_Human,Pancreatic cancer,1/76,0.3172798893506643,0.7054370312547646,0,0,2.67003367003367,3.065121123308704,RPS6KB2
KEGG_2021_Human,ErbB signaling pathway,1/85,0.3475134368660721,0.7054370312547646,0,0,2.382876382876383,2.5185858334956643,RPS6KB2
KEGG_2021_Human,Colorectal cancer,1/86,0.3507897886854045,0.7054370312547646,0,0,2.354723707664884,2.46673350535558,RPS6KB2
KEGG_2021_Human,Cardiac muscle contraction,1/87,0.3540498524990138,0.7054370312547646,0,0,2.327225745830397,2.4163993335324085,MYL4
KEGG_2021_Human,Salmonella infection,2/249,0.3543299070983733,0.7054370312547646,0,0,1.6238122779476163,1.6847488521495495,AHNAK;PIK3C2A
KEGG_2021_Human,ECM-receptor interaction,1/88,0.3572937084833981,0.7054370312547646,0,0,2.3003599210495764,2.367523811703655,CD47
KEGG_2021_Human,GABAergic synapse,1/89,0.3605214364245345,0.7054370312547646,0,0,2.2741046831955924,2.32005037808893,GNGT2
KEGG_2021_Human,Morphine addiction,1/91,0.3669288252624231,0.7054370312547646,0,0,2.22334455667789,2.2290972080359737,GNGT2
KEGG_2021_Human,TGF-beta signaling pathway,1/94,0.3764209201158763,0.7054370312547646,0,0,2.1512979254914737,2.101919815261755,RPS6KB2
KEGG_2021_Human,Circadian entrainment,1/97,0.3857720948428521,0.7054370312547646,0,0,2.083754208754209,1.9847936202473104,GNGT2
KEGG_2021_Human,mRNA surveillance pathway,1/98,0.3888581963975129,0.7054370312547646,0,0,2.062168072477351,1.947801335478516,GSPT2
KEGG_2021_Human,T cell receptor signaling pathway,1/104,0.4070550586365517,0.7054370312547646,0,0,1.9414533686378344,1.7449915352070269,PDCD1
KEGG_2021_Human,Insulin resistance,1/108,0.4188872357630098,0.7054370312547646,0,0,1.8684980647597471,1.6258801725332537,RPS6KB2
KEGG_2021_Human,HIF-1 signaling pathway,1/109,0.4218085691393649,0.7054370312547646,0,0,1.851103628881407,1.5978794932003777,RPS6KB2
KEGG_2021_Human,Toxoplasmosis,1/112,0.4304856163806702,0.7054370312547646,0,0,1.8008008008008007,1.517789408820894,HSPA6
KEGG_2021_Human,Serotonergic synapse,1/113,0.4333492188372186,0.7054370312547646,0,0,1.7846320346320346,1.492329591518098,GNGT2
KEGG_2021_Human,Cholinergic synapse,1/113,0.4333492188372186,0.7054370312547646,0,0,1.7846320346320346,1.492329591518098,GNGT2
KEGG_2021_Human,MAPK signaling pathway,2/294,0.4336474073221412,0.7054370312547646,0,0,1.3704221414593234,1.145019904936257,HSPA6;LAMTOR3
KEGG_2021_Human,Glutamatergic synapse,1/114,0.4361985658337181,0.7054370312547646,0,0,1.768749441315813,1.4674566165007243,GNGT2
KEGG_2021_Human,Leukocyte transendothelial migration,1/114,0.4361985658337181,0.7054370312547646,0,0,1.768749441315813,1.4674566165007243,F11R
KEGG_2021_Human,Huntington disease,2/306,0.4539480327421034,0.7054370312547646,0,0,1.3155209452201932,1.0389623351923738,TAF4;POLR2K
KEGG_2021_Human,Platelet activation,1/124,0.4639232772068564,0.7054370312547646,0,0,1.6241274533957462,1.2473885010387038,PRKCI
KEGG_2021_Human,Dopaminergic synapse,1/132,0.4851275940329752,0.7054370312547646,0,0,1.5243272418844938,1.1026119616962,GNGT2
KEGG_2021_Human,Vascular smooth muscle contraction,1/133,0.487719053875974,0.7054370312547646,0,0,1.512702785430058,1.0861444222602046,ACTA2
KEGG_2021_Human,Human papillomavirus infection,2/331,0.4948889821012359,0.7054370312547646,0,0,1.2140065752744866,0.8539587148548748,PRKCI;RPS6KB2
KEGG_2021_Human,Yersinia infection,1/137,0.4979563925252978,0.7054370312547646,0,0,1.467914438502674,1.0234927306951356,WASF2
KEGG_2021_Human,Estrogen signaling pathway,1/137,0.4979563925252978,0.7054370312547646,0,0,1.467914438502674,1.0234927306951356,HSPA6
KEGG_2021_Human,Measles,1/139,0.502998845735877,0.7054370312547646,0,0,1.4464939247547943,0.993983474661611,HSPA6
KEGG_2021_Human,Ubiquitin mediated proteolysis,1/140,0.5055012372413341,0.7054370312547646,0,0,1.4360148245040332,0.9796561960455776,UBE2E1
KEGG_2021_Human,Breast cancer,1/147,0.5226721271590139,0.7054370312547646,0,0,1.366680503666805,0.8867035673377484,RPS6KB2
KEGG_2021_Human,Retrograde endocannabinoid signaling,1/148,0.5250764322021929,0.7054370312547646,0,0,1.357314643028929,0.874397623216168,GNGT2
KEGG_2021_Human,Gastric cancer,1/149,0.5274687471502818,0.7054370312547646,0,0,1.348075348075348,0.8623175106205572,RPS6KB2
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,1/150,0.5298491312613169,0.7054370312547646,0,0,1.3389600705036946,0.8504578563729338,MYL4
KEGG_2021_Human,PI3K-Akt signaling pathway,2/354,0.5308239047065556,0.7054370312547646,0,0,1.1333487940630798,0.7177780596011828,GNGT2;RPS6KB2
KEGG_2021_Human,Cushing syndrome,1/155,0.5415741406288901,0.7101979471849814,0,0,1.295159386068477,0.7942892672270463,USP8
KEGG_2021_Human,Ribosome,1/158,0.5484697017864213,0.7101979471849814,0,0,1.270218104613009,0.7629225123606185,RPL22L1
KEGG_2021_Human,Hippo signaling pathway,1/163,0.559734829149778,0.7106006457116387,0,0,1.2307020825539343,0.7141667289104645,PRKCI
KEGG_2021_Human,Hepatocellular carcinoma,1/168,0.5707216454532212,0.7106006457116387,0,0,1.1935522893606727,0.6694081869063938,RPS6KB2
KEGG_2021_Human,Protein processing in endoplasmic reticulum,1/171,0.5771829849119133,0.7106006457116387,0,0,1.172311348781937,0.6442975473743275,HSPA6
KEGG_2021_Human,Tuberculosis,1/180,0.5959948895695214,0.7106006457116387,0,0,1.1128604480559787,0.57593108520923,NFYB
KEGG_2021_Human,Axon guidance,1/182,0.6000614365231335,0.7106006457116387,0,0,1.1004520341536916,0.5620264226281814,ILK
KEGG_2021_Human,Alcoholism,1/186,0.6080733489730797,0.7106006457116387,0,0,1.0764400764400763,0.5354856269608474,GNGT2
KEGG_2021_Human,RNA transport,1/186,0.6080733489730797,0.7106006457116387,0,0,1.0764400764400763,0.5354856269608474,POP7
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.6197942035221659,0.7106006457116387,0,0,1.042307895711037,0.4986065202419767,BMP2K
KEGG_2021_Human,Chemokine signaling pathway,1/192,0.6197942035221659,0.7106006457116387,0,0,1.042307895711037,0.4986065202419767,GNGT2
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.6217136526856437,0.7106006457116387,0,0,1.0368265993265993,0.4927784439166676,GNGT2
KEGG_2021_Human,Pathogenic Escherichia coli infection,1/197,0.6292959845517696,0.7106006457116387,0,0,1.015460729746444,0.4703142614525967,WASF2
KEGG_2021_Human,Focal adhesion,1/201,0.6367278257975183,0.7106006457116387,0,0,0.9949494949494948,0.4491331261764552,ILK
KEGG_2021_Human,Proteoglycans in cancer,1/205,0.6440121337651465,0.7106006457116387,0,0,0.975242622301446,0.4291435319722849,RPS6KB2
KEGG_2021_Human,Rap1 signaling pathway,1/210,0.6529144622374555,0.7106006457116387,0,0,0.9516698081291384,0.405705547236673,PRKCI
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.6615963365459056,0.7106006457116387,0,0,0.9291985273293684,0.3838516073758758,HSPA6
KEGG_2021_Human,Regulation of actin cytoskeleton,1/218,0.6667018973168327,0.7106006457116387,0,0,0.916212819438626,0.371443913003097,WASF2
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.6683867459663929,0.7106006457116387,0,0,0.9119636734315634,0.3674195049496875,NFYB
KEGG_2021_Human,Coronavirus disease,1/232,0.6895374384771322,0.717971972022581,0,0,0.8600725873453147,0.3197184684889406,RPL22L1
KEGG_2021_Human,Ras signaling pathway,1/232,0.6895374384771322,0.717971972022581,0,0,0.8600725873453147,0.3197184684889406,GNGT2
KEGG_2021_Human,Chemical carcinogenesis,1/239,0.7003672839686657,0.7218070987840329,0,0,0.8344792462439521,0.2972001091279682,RPS6KB2
KEGG_2021_Human,Prion disease,1/273,0.7478760316439829,0.7554484403258312,0,0,0.7289067142008319,0.2117605556665016,HSPA6
KEGG_2021_Human,Pathways in cancer,2/531,0.7479687527978527,0.7554484403258312,0,0,0.7473091315921454,0.2170141449154757,GNGT2;RPS6KB2
KEGG_2021_Human,Herpes simplex virus 1 infection,1/498,0.920169299924047,0.920169299924047,0,0,0.3943458732191126,0.0328086318828716,ZFP28
